2023-10-12 02:16:07 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (c53b0ce95b4c1131e2a27da38ba7e08a)] -> css selector: input[value='Login']]
2023-10-12 02:16:07 INFO  BaseTest:85 - Finding Element UsingBy.xpath: //h2[text()='My Account']
2023-10-12 02:16:07 INFO  BaseTest:16 - Retrying failed test : validateUserCanValidateLoginWithValidCredentialfor 1
2023-10-12 02:16:07 INFO  BaseTest:31 - ??????????????????Test Case skipped: validateUserCanValidateLoginWithValidCredential????????????????
2023-10-12 02:16:09 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:09 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:11 INFO  BaseTest:13 - **********************Test Case started: validateUserCanValidateLoginWithValidCredential****************************
2023-10-12 02:16:11 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:11 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:11 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:11 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:11 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:11 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:11 INFO  BaseTest:97 - Clicking On
2023-10-12 02:16:12 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (f001103a63917a06333ade37189c9f53)] -> css selector: input[value='Login']]
2023-10-12 02:16:12 INFO  BaseTest:85 - Finding Element UsingBy.xpath: //h2[text()='My Account']
2023-10-12 02:16:12 INFO  BaseTest:16 - Retrying failed test : validateUserCanValidateLoginWithValidCredentialfor 2
2023-10-12 02:16:12 INFO  BaseTest:25 - !!!!!!!!!!!!!!Test Case Fail: validateUserCanValidateLoginWithValidCredential Taking Screenshot!!!!!!!!!!!!!!!!!!!!
2023-10-12 02:16:14 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:15 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:16 INFO  BaseTest:13 - **********************Test Case started: validateIfUserLoggedOutSucsessfully****************************
2023-10-12 02:16:16 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:16 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:16 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:17 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:17 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:17 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:17 INFO  BaseTest:97 - Clicking On
2023-10-12 02:16:17 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (4305a1591a215fadf9dbc41019a332c0)] -> css selector: input[value='Login']]
2023-10-12 02:16:17 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(13)
2023-10-12 02:16:17 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: aside[id='column-right']>div>a:nth-of-type(13)
2023-10-12 02:16:17 INFO  BaseTest:97 - Clicking OnNewsletter
2023-10-12 02:16:18 INFO  BaseTest:102 - Clicked On[[ChromeDriver: chrome on WINDOWS (4305a1591a215fadf9dbc41019a332c0)] -> css selector: aside[id='column-right']>div>a:nth-of-type(13)]
2023-10-12 02:16:18 INFO  BaseTest:85 - Finding Element UsingBy.xpath: //p[text()='You have been logged off your account. It is now safe to leave the computer.']
2023-10-12 02:16:18 INFO  BaseTest:16 - Retrying failed test : validateIfUserLoggedOutSucsessfullyfor 1
2023-10-12 02:16:18 INFO  BaseTest:31 - ??????????????????Test Case skipped: validateIfUserLoggedOutSucsessfully????????????????
2023-10-12 02:16:20 INFO  BaseTest:39 - Before navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:23 INFO  BaseTest:45 - After navigating tohttps://naveenautomationlabs.com/opencart/index.php?route=account/login
2023-10-12 02:16:23 INFO  BaseTest:13 - **********************Test Case started: validateIfUserLoggedOutSucsessfully****************************
2023-10-12 02:16:23 INFO  BaseTest:85 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:23 INFO  BaseTest:91 - Finding Element UsingBy.id: input-email
2023-10-12 02:16:23 INFO  BaseTest:85 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:23 INFO  BaseTest:91 - Finding Element UsingBy.id: input-password
2023-10-12 02:16:24 INFO  BaseTest:85 - Finding Element UsingBy.cssSelector: input[value='Login']
2023-10-12 02:16:24 INFO  BaseTest:91 - Finding Element UsingBy.cssSelector: input[value='Login']
